,class,complain
970,Adult,"Defendants transported the victims, a 15-year old girl and an adult woman, to Detroit, Michigan from Cleveland, Ohio, for the purposes of engaging in prostitution, both in strip clubs and on the street. Both men also sexually assaulted the juvenile victim. "
971,Adult,"Coello-Ordenez smuggled a 17-year-old Honduran girl across the border under the guise of love and the promise of a relationship. Instead, the defendants prostituted her through force across multiple brothels in several states, keeping her compliant through physical and verbal abuse. According to the indictment, there were two other victims that were prostituted but there were likely more than the three victims that were indicated by the indictment. No information was presented to indicate that the female co-defendants were also engaged in prostitution."
972,Adult,"Thompson would meet his victims, most of whom were minors, at an alternative high school. He would then befriend the victims and lavish them with gifts. Once the victims were indebted to him, he would force them to engage in commercial sex acts under the threat of violence. His conspirator, Hayes was his roommate and would help to traffick and maintain the victims. There is no information that the female co-defendant was being prostituted by the male co-defendant at the time. While in prison, Thompson conspired to have two of the testifying victims murdered and was later charged for that as well. "
973,Adult,"The defendant smuggled a victim from Mexico after being introduced through a mutual friend. The defendant offered the victim money to be a surrogate for her. Once the victim arrived to the US, the defendant would try to artificially inseminate the victim three to four times a day. The defendant then forced the victim to lose 65 pounds, hoping the defendant would then get pregnant. The defendant also forced the victim to have sex with johns while living in FL. The defendant began to abuse the victim, at one point forcing her to sleep in a puddle of bleach."
974,Adult,The defendant worked with two others to smuggle victims across the Mexican border and work in brothels in the US. The defendant smuggled his own wife and intended to force her to work as a prostitute in the brothels. 
975,Adult,"The defendants preyed on minor girls and promised them a better life. Once the victims came to live with the defendants they forced them to engage in commercial sex trafficking, with one victim being forced to engage in prostitution over 75 times. There were at least 3 minor victims and an unknown number of other adult prostitutes."
976,Adult,If you are the application owner check the logs for more information.
977,Adult,"The defendant forced three victims, two of which were minors to engage in commercial sex acts. "
978,Adult,"Defendant Kaseim Brown operated a sex trafficking ring out of his home in Newark, and also in Atlantic City. Ibn Shabazz was a co-defendant in Brown's endeavors. Upon raiding Brown's home, police found 7 women, three of whom were underage. The prostitution ring had operated since July 2005 in Irvington, Atlantic City, and Elizabeth, NJ. Brown used violence to control the victims, and also took the money the women made. He also gave the women false identification. Brown was convicted to 20 years in prison for his crimes, along with a lifetime term of supervised release. Assets from the investigation were part of a forfeiture order."
979,Adult,"Defendants were part of a scheme to smuggle Central American women and girls into the United States. The defendants lured their victims with promises of legal jobs in the United States. Once in the country, however, the victims were forced to work in restaurants, bars and cantinas in the Houston area, and in some instances, were required to respond to the sexual advances of customers. The women were threatened with physical harm or harm to their families if they they attempted to escape before paying off their smuggling debt; some were sexually assaulted by the defendants."
980,Adult,"Defendants recruited and forced into prostitution no less than five women, many of which had not yet attained eighteen years of age.  The women were transported across state lines to take part in commercial sex acts.  Many of the women were recruited and solicited online on websites such as Backpage.com and Craigslist.com.  Once the women responded to the advertisements, which were mostly personal ads or ads about earning extra money, the women were forced or threatened into committing commercial sex acts.  Victims were physically abused and forced to take illegal drugs including cocaine. "
981,Adult,"Family members and accomplices were engaged in gang activities were prostituting of girls and women in the Polytechnic area of Fort Worth and other areas of Texas. See related case. The sisters, in this case, were identified as being prostituted acting as bottoms."
982,Adult,"The defendants forced four victims to engage in commercial sex at various hotels with clients that responded to online advertisements. The defendants recruited heroin addicted woman with the promise to supply the heroin to feed their addiction, and would even manipulate the access to heroin as a method of punishment and control. To ensure the victims did not leave, the defendants would beat the victims."
983,Adult,"The defendants recruited and maintained juvenile and adult females to work in prostitution through force, fraud, and coercion.  "
984,Adult,Defendants smuggled two minor females and one adult female across the US-Mexico border to San Antonio.  Stephens and Gereb were business partners working with the Ochoa's and intended to use the victims through escort services or massage parlors for the purpose of prostitution.
985,Adult,"The defendant coerced three victims, at least one of which was a minor, to engage in commercial sex acts. The victims were advertised online and then transported to dates. The victims were subject to frequent verbal and physical abuse."
986,Adult,The defendants knowingly transported no less than 11 individuals within the US and to one other country with the intent that such individuals engage in prostitution.  Some of the victims were forced to obtain false identification documents in order to travel.  All victims were forced to commit sex act for the defendants financial gain through means of force and coercion.   
987,Adult,"The defendants conspired to hold an individual and her child in forced labor and involuntary servitude through means for force and threats of force, as well as means of humiliation and sexual assault.  Additionally, they embezzled, stole, and purloined their victims federally-funded benefits. Lastly, they possessed narcotic pain pills by means of fraud, which one of their victims was prescribed for injuries sustained at the hands of the defendants. "
988,Adult,"Defendants, who were members of the Rolling 60s Crips Gang, recruited underage girls from schools and forced them to engage in commercial sex acts. "
989,Adult,"Defendants conspired to and operated an Internet-based prostitution business under the name Dream Girls Inc. Richard Costanzo recruited adult and minor females for an ""escort"" business. He made the females sign a contract stating they would only engage in nude and lingerie modeling, massages, and companionship. In reality, the victims were forced to perform commercial sex acts for the majority of their clients. The defendants transported the girls to and from Nebraska and Iowa to perform the sex acts."
990,Adult,Malcolm enticed Korean women to come to the U.S by promising them jobs and instead had them work as prostitutes in her front businesses to pay off the debt from her help in smuggling them into the country. 
991,Adult,"Upon arrest, the defendant was found with $5,000 cash and $8,000 of crack cocaine. He was also charged in state court for raping a victim while unconscious. The 3 charges of Trafficking (1591); Production of Child Porn (2251); Possession of Child Porn (2252) were dismissed."
992,Adult,"The defendant kidnapped a woman and forced her to work as a prostitute. Whenever the victim would try to escape he would repeatedly beat and taze her. The defendant forced the victim to get a tattoo branding her, reading ""Pimpin' B"". The defendant had at least four women working for him. At one point, Walton continued to run the prostitution business from prison during one of his sentences."
993,Adult,The defendant was part of a larger organization that ran a massage parlor in NH. The defendant was in charge of collecting the money earned by the victims. 
994,Adult,"Tyson from the related case brought the minor victim and an adult female from Detroit, MI to Miami, Florida and prostituted them in various cities. She had the help of Gaskins who provided transportation and security for their activities. There is no indication of the female defendant was prostituting or being prostituted in the case documents."
995,Adult,The organization operated brothels disguised as tanning salons and spas in Seattle and Tukwila. 
996,Adult,"Bowie kidnapped a minor he met on a bus in Boston and forcibly prostituted her through violence and sexual assault, along with another young woman. He and the other defendants advertised a special; the two girls, plus a pizza, for $120. The minor was able to call for help within a week of being kidnapped. "
997,Adult,"Defendant (Jose) kidnapped a twenty-year-old girl from their native Guatemalan village, using witchcraft and threatening her family. He held her captive during pregnancy and refused medical care for her newborn infant which subsequently died. Jose Tecum smuggled victim to the U.S. from Mexico, walking her across the border at AZ and initially sent her to CA to pick grapes and later sent to FL. They destroyed her real ID cards and provided fraudulent identification including a Social Security card and immigration documents. She lived in FL with the defendants and their 3 children, picking tomatoes during the day. Jose Tecum forced her to perform household tasks and raped her repeatedly. "
998,Adult,"Family members and accomplices were engaged in gang activities were prostituting of girls and women in the Polytechnic area of Fort Worth and other areas of Texas. See related case. The female, in this case, is not indicated as being prostituted at the time, unlike the sisters in the related case."
999,Adult,
1000,Adult,Defendants operated a prostitution business in which they forced and coerced women and minors to engage in commercial sex acts.
1001,Adult,"The defendant, a member of the Bloods, forced ten victims, one of which was a minor, to engage in commercial sex acts. He administered a 'program' that he forced the victims to follow and when they did not follow the 'program' he would verbally and physically abuse the victims."
1002,Adult,"Defendant Roy transported three women across state lines, from North Carolina and Illinois to hotels in Virginia and Maryland, to engage in prostitution. Co-defendant (redacted) was recruited by Roy to engage in prostitution in 2012 and helped Roy recruit these three women.  Roy conspired to force the women to engage in prostitution by bragging about beating murder charges, taking their identity documents, and taking their money.  While in prison, Roy called a family member to erase evidence of the acts on computers and phones."
1003,Adult,"The defendant forced several victims to engage in commercial sex acts. The defendant was only arrested after recruiting two minor victims. The defendant convinced the victims to run away, have sex with him, and then he forced them into commercial sex acts. The defendant frequently provided his victims with marijuana. The referenced, related case is for the Bottom Girl who was being prostituted and her actions directed by this defendant while he was in jail."
1004,Adult,"Defendant Santizo sold females, 14 and 24, brought through AZ from Chiapas, Mexico to defendant Orozco who is accused of taking them to Immokalee, FL to engage in prostitution.  The victims were recruited by a friend of the family, and they were told they would pick berries.  Two females escaped.  Officials are still looking for defendant Orozco, an illegal immigrant from Mexico."
1005,Adult,"The defendants brought women into the US from Mexico and other countries and forced them to have sex with 30 or more men a day for $25. The victims were rotated between large cities, like Atlanta and Charlotte, and smaller farm communites. The victims were often beaten and their families were threatened.  The two women indicted in the case were actually victims of the ring leaders."
1006,Adult,"The defendant met the two victims and began to take sexually explicit photographs of the two victims, which were then used as advertisements online at websites such as Backpage, usasexguide, Preferred411, and Datecheck. The defendant would frequently beat the victims to ensure they did not leave. "
1007,Adult,"The defendant forced three victims to engage in commercial sex trafficking. He recruited one victim through Facebook with the promise of food, shelter, and clothing. He recruited another victim as a result of a romantic relationship and recruited that victim's friend who knew each other from high school. He would physically abuse the victims and at one point, threatened one of the victims with a gun to her head telling her to not ever try leaving again. Stinson stated that his goal was to have a front page of the escort section of a website covered with ""his girls."""
1008,Adult,"The defendant forced three victims, two of which were minors, to engage in commercial sex acts. The defendant frequently used force, including holding a hot iron next to a victim's face and beating the victims. "
1009,Adult,The defendants planned and partially carried out the kidnapping of the victim with the intention of sexually assaulting the victim and then selling the victim into sex-slavery. 
1010,Adult,"The defendant met the twelve year old minor victim in an area known for prostitution. He then offered the victim $80 for sex and she agreed. The defendant then took her to his home and asked if she would be willing to work as a prostitute for him, if so, the victim could live with the defendant as his ""bottom girl."" The defendant also forced four other females to engage in commercial sex acts. "
1011,Adult,"The defendants worked together to run an escort business with both underaged girls and adult women. Through the business, they also committed tax fraud and identity theft."
1012,Adult,"The defendants knowingly recruited, enticed, harbored, transported, and maintained by any means six females, one of which had not yet attained 18 years of age, in order to force the victims to engage in commercial sex acts.  Defendant Walls was charged with witness tampering due to the defendant's attempts to prohibit the underaged female victim from communicating with law enforcement. "
1013,Adult,"The defendant ran two schemes. He forced several minors and one adult female victim to engage in commercial sex - often referring to the victims as his ""prosti-tots."" He frequently gave the victims cocaine, marijuana, and ecstasy so that they would not fight with clients. He also forced the victims to distribute Psilocyn (Mushrooms). The defendant was initially found by police during a drug investigation, and was arrested when he tried to prostitute an underage girl high on mushrooms to an undercover sheriff's deputy. "
1014,Adult,Defendants smuggled Brazilian nationals to the US for the purpose of prostitution in brothels after telling them they were work in legitimate jobs.
1015,Adult,"The defendant recruited a twelve year old runaway by promising her food and shelter. The defendant also forced two other victims, including one minor, to engage in commercial sex acts. "
1016,Adult,"The defendant coerced three victims and forced them to sell themselves in Philadelphia's Kensington section, the Meadowlands in North New Jersey, New York, and Washington, D.C. The defendant also posted advertisements online including pictures of the victims, the price, and a phone number to arrange a meeting. "
1017,Adult,The defendant forced five victims to engage in commercial sex trafficking after posting advertisements online. The defendant frequently used physical abuse to ensure the victims continued working and withheld all wages. 
1018,Adult,If you are the application owner check the logs for more information.
1019,Adult,"The defendant ran a brothel in his home and forced six victims, some of which were minors, to engage in commercial sex acts. "
1020,Adult,The defendant forced two sixteen year old minor victims to engage in commercial sex acts. 
1021,Adult,"The defendants, a married couple, ran a prostitution enterprise under the guise of an _escort business.  The enterprise consisted of the defendants employing underaged females to provide sex acts to customers in exchange for cash.  The defendants used force, threats of force, fraud, and coercion to cause the underaged women to provide sex acts in exchange for cash.  The defendants posted advertisements for the womens services on the Internet, and provided them with drugs.  "
1022,Adult,"The defendants brought women from China under the guise that they would be masseuses at their businesses. However, when they arrived they instructed them to perform sexual acts on the male customers. When the women objected the defendants became violent and threatened to report them to immigration. Despite the fact that only two women are referenced in this specific case, this business has existed for two years and has victimized many more. "
1023,Adult,"Defendants knowingly conspired to recruit, entice, harbor, transport, and obtain by any means necessary a female, who had not yet attained 18 years of age, with the intent to force her to engage in commercial sex acts in an interstate prostitution scheme.  The underaged female was transported to several different states including California, Washington, and Oregon for the purpose of providing prostitution services. Including one minor under the control of Deonte Santos in the related case listed."
1024,Adult,The defendant worked with her pimp and forced a minor victim to engage in commercial sex acts. 
1025,Adult,Defendants recruited women and girls from Mexico with the promise of restaurant jobs and then prostituted them until they paid back double their smuggling fee. When the girls were underage they had to buy fake IDs and try to make themselves appear older before the restaurant owners and pimps would give them jobs. If they disobeyed they were beaten and threatened with the safety of their families back home. 
1026,Adult,"The defendant forced one minor and two adult females to engage in commercial sex acts. After he recruited the minor victim, he drove her from Texas to Illinois and then to several other states, with the intent of the victim engaging in commercial sex acts. The minor victim, who initially ran away from her foster home, had just escaped an abusive pimp in California and thought she was safe with the defendant. The defendant severely beat the victim with the handle of a golf club. The minor victim became addicted to meth while being prostituted by the defendant and lost her daughter to adoption because of the addiction."
1027,Adult,Underaged females were prostituted in hotels in exchange for cocaine and the defendants engaged in drug distribution.
1028,Adult,"The defendant forced two victims to engage in commercial sex acts. The two victims were forced to get tattoos identifying them as the defendant's belongings. The minor victim was introduced to the defendant by a third party. Upon meeting, the defendant asked the minor victim about her sexual history and she stated she was a minor, the defendant responded that it would be their secret. Quickly after, the defendant engaged the victim in commercial sex acts and was only allowed one meal a day.   "
1029,Adult,"The defendants ran five brothels throughout CA. They would find illegal immigrants from Latin America at flea markets and pass out business cards. Once they recruited the victims, the defendants would then force them to engage in commercial sex acts. The defendants would rotate the victims every Sunday to one of the five brothels. The victims were also sometimes forced to engage in street prostitution on Los Angeles. "
1030,Adult,"The defendant transported a sixteen-year-old girl and three other adult females in Oregon, Nevada, California, and Arizona for the purpose of engaging in commercial sex acts. Defendant severely beat the minor female."
1031,Adult,"The defendants illegally brought women, aged 17-24, from Mexico in order to prostitute them through their restaurant. The defendants charged the victims thousands of dollars to make arrangements for the victims to cross into the US and travel to Union City, NJ. The defendants then put the victims to work as prostitutes and reportedly made more than $1 million from earnings from the victims.  "
1032,Adult,"Co-Defendants recruited two minor girls and two young women to serve their Divine Escorts service as prostitutes.  Many of the women were addicted to drugs, which defendants used to lure them in.  Defendants sold the women's services on Backpage.com. The female co-defendant was also being prostituted. "
1033,Adult,"The defendants conspired to transport minors for prostitution, and they also recruited minors and other women to work in strip clubs and engage in commercial sex acts. They were then forced to give all their money to the defendants, and at times were beaten, raped, confined, humiliated, intimidated, and threatened. Later, it became known that Shamere McKenzie was also a victim of Corey Davis. She now advocates for survivors of sex trafficking through her organization Sun Gate Foundation.  "
1034,Adult,"Defendant Townsend met his first victim, an eighteen-year-old runaway, after she traveled a Greyhound bus to NYC. He met the second, a Canadian citizen, after she responded to an Internet advertisement and met up with Townsend and the first victim in Norfolk, VA. Both were forced to engage in sex acts and were transported between VA to NC to GA to FL to engage in prostitution. Once Townsend was arrested in FL, defendant Townsend attempted to continue the prostitution of the women. "
1035,Adult,The defendant forced five minors to engage in commercial sex acts. The defendant was also charged for making a video recording of the sexual abuse of a sixteen year old victim. 
1036,Adult,"The defendant forced four victims to engage in commercial sex trafficking. The defendant would frequently choke the victims, along with beating them. The defendant would repeatedly force the victims to engage in unwanted sex acts. "
1037,Adult,"Jones recruited some victims through social media accounts. He also went to the Department of Social Services and women shelters and waited until young girls came outside, he then promised them money and drugs - sometimes also using the threat of force. Victims were taken from Rochester, to Buffalo, Syracuse, Albany, Utica, and NJ to engage in sex acts. The defendants kept the money earned from any sex acts. "
1038,Adult,"The defendant forced two victims, one a minor, to engage in commercial sex acts after posting advertisements online. The defendant would frequently physically abuse the victims when they refused to work. "
1039,Adult,"At least 20 girls and young women from Honduras were forced to dance at bars, drink with customers and encouraged to prostitute themselves to pay back thousands of dollars in smuggling debts to the defendants who were part of a ring reaching from New Jersey to Honduras. The alleged debts to the smugglers were as high as $20,000 per victim. The victims' ages ranged from 14 to mid-twenties, and they were all recruited in Honduras with promises for legitimate work in a restaurant in New Jersey. On the way to the US, many of them were raped. At least three of them were forced to abort subsequent pregnancies including at least one late-term abortion. Physical abuse, threats of abuse (to the victims and their families in Honduras), threats of deportation, and warnings not to trust law enforcement were used to deter the victims from escaping."
1040,Adult,"The defendant was a pimp who forced at least four victims to engage in commercial sex trafficking. The defendant met one of the minor victims and then convinced her to move to Chicago with him and be his girlfriend. Upon moving to Chicago, the defendant forced the victim to engage in commercial sex trafficking. The defendant frequently used violence and threats to kill the victims to maintain control, including beating one of the victim's to where their eye swelled shut. The victims were advertised online and were instructed to have sex with customers in the defendant's apartment and in motels throughout the area."
1041,Adult,"Spanish-speaking women, many of whom were in the US illegally, were forced into prostitution through brothels and a prostitution-delivery service.  The services would be advertised in Spanish-speaking communities via word of mouth and business cards with code words."
1042,Adult,"The defendant forced three victims, two of which were minor, to engage in commercial sex acts. The defendant forced the victims to get tattoos of his name so that they would be branded. The defendant wrote ""The Game"" which outlines a set of twelve rules for pimps. "
1043,Adult,"The defendant recruited the victim from her home in Wisconsin and brought her to a motel in Minnesota where the victim was forced to engage in commercial sex trafficking after taking sexually suggestive photos of her and posting advertisements on backpage. The defendant had previously been found guilty of a home invasion, two counts of assault, and terrorist threats."
1044,Adult,"The defendants brought the victim (18 years old) to a bachelor party at a Manhattan hotel for $200. The defendants then offered to bring another victim (a minor) to the party as well. However, the party was a police sting and the defendants were then arrested. The defendants were also prosecuted on the possession of and intention to distribute cocaine, ecstasy, and marijuana. During the trial, one of the victims stated she had met Leitzsey at the age of 14 and started engaging in commercial sex acts at the age of 16 when he threatened her and used force. The defendant also exchanged narcotics with undercover detectives on several occasions and once told a female undercover detective that he ran a brothel upstairs and needed girls like her to work for him."
1045,Adult,Defendants coerced three women to travel from Portland to Seattle to engage in commercial sex acts. 
1046,Adult,"The two defendants knowingly conspired to recruit, entice, and transport individuals to engage in commercial sex acts through use of threats of force, force, fraud, and coercion.  The defendants placed advertisements on websites, such as backpage.com.  The defendants often used violence to control and maintain the obedience of the victims.  "
1047,Adult,"A father and son worked together to prostitute several women, including 3 underage females.  They prostituted them through online ads as well as through strip clubs and hotels.  While in jail, Najee's father, David, attempted to run the prostitution business from inside the jail by writing a letter to Najee explaining how to be a successful pimp."
1048,Adult,If you are the application owner check the logs for more information.
1049,Adult,The defendant forced a victim to engage in commercial sex acts. 
1050,Adult,"The defendants pretended to be a wealthy businessman, in an effort to lure the victims and meet them. They also posted an advertisement for an upscale escort service to lure the victims. Once they met the victims they would develop a relationship, they promised them work as only an escort, promised to financially care for the victim, promised to help the foreign victims (countries not named) obtain legal citizenship. The defendants then forced the women to engage in commercial sex acts and confiscated all of the proceeds. The defendants would frequently beat the victims or threaten to send pornography made of the victims to their families if they left. "
1051,Adult,The defendant knew that the sisters from US v. Wallace were physically and sexually abusing a mentally disabled victim and forcing her to engage in commercial sex acts. 
1052,Adult,The defendant forced four victims to engage in commercial sex trafficking after posting advertisements of the victims online. The defendant would confiscate all earned wages by the victims and give them food and drugs in return. The defendant frequently threatened the victims through beating them and carrying a gun in his waistband. 
1053,Adult,The defendant forced his girlfriend and two minors to engage in commercial sex trafficking by posting advertisements online and taking the victims to various hotels and motels. He frequently beat the victims to ensure they did not leave and did as told. 
1054,Adult,"The defendant forced five victims, four of whom were minors, to engage in commercial sex acts. The defendant forced the victims to call him Daddy. "
1055,Adult,Defendant ran a multi-state prostitution scheme involving both adult and minor females who were forced to engage in commercial sex acts at truck and highway rest stops.
1056,Adult,"Defendants were involved in a prostitution ring where more than 100 South Korean women smuggled into the U.S. worked as prostitutes to pay their smuggling fees. In 2005, law officers raided 11 suspected brothels, including the Suk Hee Oriental Massage Parlor and the Golden Dragon Spa and arrested 27 suspects. The prostitution ring had an elaborate operation which included a taxi company that transported the women to clients and a travel agency that lured South Korean women to the ring. There were also arrangements to fly women to prostitute themselves in Las Vegas, Dallas, New York and Boston. The San Francisco operation was run by Young Joon Yang."
1057,Adult,"The defendants recruited and enticed three women, one who had not yet attained the age of 18 years, to commit commercial sex acts for the defendants own gain.  The majority of these sex acts took place in the defendants own homes.  The victims were transported across state lines for the purpose of engaging in commercial sex acts.  Craigslist was used to persuade, encourage , entice, and recruit females.  The site was also used to promote their prostitution business.  The defendants would distribute illegal narcotics to the victims to maintain their services. "
1058,Adult,The defendant forced three victims to engage in commercial sex acts after taking sexually explicit photographs of the victims and placing advertisements online. The defendant would frequently force one of his bottom girls to recruit other victims and sent them to teen hangouts. His brother was also found guilty of forcing victims to engage in commercial sex acts.
1059,Adult,The defendant forced two victims to engage in commercial sex acts. The defendant frequently beat the victims . The defendant had previously pleaded guilty for forcing two minor victims to engage in commercial sex acts. 
1060,Adult,"Defendants (sisters) April Chaney and Waquita Wallace convinced an 18-year-old woman with mental disabilities that they would take care of her. Upon taking the victim to their house, Wallace told the victim that she owed money and that she would have to pay it back by giving up her monthly social security disability check. Wallace threatened to hurt the victim and her mother and grandmother. Wallace would take the victim out at night to work as a prostitute on the streets and arranged for men to come over and have sex with the victim. Wallace also ordered the victim to do housework and to massage Wallace's back and feet rather than sleep. Richard Marquis Harper, also a resident of this household was charged in a separate docket. See related cases. "
1061,Adult,"The defendant forced two victims to engage in commercial sex acts, through advertisements on backpage.com. The defendant developed rules for the victims to follow when working for him and used force when the victims broke one of the rules. The defendant worked with two unnamed co-conspirators to run the organization from prison. "
1062,Adult,The defendant forced two victims to engage in commercial sex trafficking after posting advertisements online. The defendant forced the victims to give a portion of the earnings to him. 
1063,Adult,The defendant smuggled victims from South Korea to the US and forced some of the victims to work in massage parlors and as prostitutes. 
1064,Adult,"The defendant coerced three victims to engage in commercial sex trafficking. The defendant met at least one victim on an online dating site, and would force the victims to engage in acts of prostitution in motels after being advertised online. He frequently beat the victims and one was forced to go to the hospital for two broken ribs, an open head wound, and several bruises. He also hit a victim with a power cord, dropped a dumbbell on her, and poured cleaning liquid into her eyes."
1065,Adult,"The defendant smuggled five victims into the US. Upon entering the US the victims to engage in commercial sex acts. Three of the victims drowned in a car accidents, which is how the case came to light. "
1066,Adult,"The defendant forced a victim to engage in commercial sex acts. The defendant forced the victim to refer to him as God. The defendant tortured the victim numerous times including: he hogtying her and suspending her from a ceiling pipe, piercing her tongue with a surgical needle, whipping her, sealing her inside a garment bag, mutilating her genitals, stuffing a plastic ball in her mouth and carving the word ""slave"" in her abdomen and his initials into the soles of her feet."
1067,Adult,"Defendant Nyuon conspired with Alaboudi on one of the child trafficking charges. Defendant Alaboudi lived near downtown in Sioux Falls, drawing in homeless, addicted teens looking for food, shelter, and drugs. He supplied drugs and alcohol; forcing them to engage in sex acts. "
1068,Adult,The defendant was a bottom girl for Derrick Hayes who was the pimp for the St. Petersburg Street Gang 8Hype. The defendant was in charge of teaching the two minor runaway victims how to be prostitutes and sell themselves. 
1069,Adult,"The defendant, along with an accomplice, forced three victims, two of which were minors, to engage in commercial sex acts. The defendant would recruit the victims, arrange for clients to meet them, and then transport the victims. "
1070,Adult,"The defendant ran a prostitution business and acted as a pimp for several victims. He would frequently utilize violence to ensure the victims would not try to leave the business. The defendant also worked with several other pimps in different states to coordinate jobs. The ages of about two dozen victims ranged from 13 to 18 and they would be frequently traded between the pimps, forming a prostitution network built on a loose affiliation between nineteen traffickers."
1071,Adult,If you are the application owner check the logs for more information.
1072,Adult,The defendant ran a prostitution business from his home. He would use the internet to advertise erotic services and also posted live videos of the victims engaging in pole-dancing in his residence. The defendant was also charged with distributing cocaine and MDMA. 
1073,Adult,"The defendant worked with Michael Anthony Randall and Robert Bonner in the sex trafficking organization Horse Block Pimpin. The defendants recruited victims, usually runaways, through online chat rooms. The defendants would then convince the victims to visit them. From there, the defendants would confiscate the victims' cell phones and IDs. The defendants worked to get the victims addicted to heroin so that the victims would be forced to stay. The defendants would force the victims to experience withdrawals as punishments. The defendants gave one of the victims a lethal dose of Fentanyl and the victim died in a motel room she was working as a prostitute in. Bottom girl (female co-defendant) was coerced by Maynes who had one of the other girls known as his ""girlfriend"" to hold her infant son hostage so she would be compliant."
1074,Adult,"Defendant recruited and forced young women to engage in prostitution in the Atlanta area. He enticed the victims into signing fraudulent modeling contracts, and then used physical and sexual abuse, threats of force, and extortion to compel the young women into prostitution.
"
1075,Adult,Defendant Hampton pimped a 14 year old runaway girl as well as other young women. He had the victims post ads on Craigslist and prostitute themselves on the streets. Hampton also forced them to deliver and package cocaine and crack to customers. Hampton threatened and used violence to keep control of the victims.
1076,Adult,The defendant conspired to transport no less than 5 individuals across state lines in interstate commerce with intent to prostitute the individuals.  At least one individual was coerced through the use of violent threats to engage in commercial sex acts.   
1077,Adult,"The defendants, two of which are twin brothers, pimped minor girls they recruited through the use of smartphones and social media, such as Facebook. They also kidnapped an 18 year old pregnant woman in order to sell her, although she was able to contact the police after escaping by climbing over a fence.  The brothers were previous sex traffickers that were given a second chance, and they used that second chance to go back to being online pimps and trafficking young women.  The brothers became the first individuals charged under a 2010 Illinois statute against human trafficking."
1078,Adult,"The defendant, a court reporter, enslaved the victim and forced her to maintain her apartment. She would frequently beat the victim and was not allowed to leave the apartment unescorted. The defendant also forced the victim to engage in prostitution after introducing the victim to a pimp. The victim was forced to pay the defendant $150 a day to pay for rent and food. The defendant confiscated the victim's passport and other identification and immigration documents to inhibit the victim's ability to leave."
1079,Adult,"The defendant was a pimp to two victims and forced them to engage in commercial sex acts. The defendant became angry when one of the victims could not access her hotel room to engage with a john and began to beat up the victim, including punching, smacking, and stomping on the victim. Eventually the injuries were so brutal that the victim was murdered. "
1080,Adult,The defendants conspired to sex traffick females using of force and fraud knowing that the females had not yet attained 18 years of age.  
1081,Adult,"The defendants knowingly recruited, enticed, harbored, transported, and maintained by any means no less than 2 individuals, knowing that the individuals would be made, through use of force and threats, to engage in commercial sex acts.  "
1082,Adult,"Juan Reyes Rojas convinced two Mexican teenagers, including one minor, that they would have a better life in the United States and promised to marry them or help them get jobs. After smuggling them over he forced them to work as prostitutes for 10-25 men a night. He and his brothers physically abused them if they did not comply, and flew them all over the country in order to pimp them. "
1083,Adult,An asian organized crime group was involved in trafficking and transportation of women for prostitution and money laundering.
1084,Adult,"The defendants pimped four victims, including three minors, at the 2013 Final Four NCAA Playoffs where they were sold for sex to whoever was willing to pay.  The apartment where the victims were being housed was used for ""incall dates"" and was where they were transported from for ""outcall dates"" at hotels and apartments in the Atlanta area.  They were advertised through online advertisements."
1085,Adult,The defendants forced and coerced an adult victim to engage in commercial sex acts. 
1086,Adult,The defendant forced a victim to engage in commercial sex acts. 
1087,Adult,The defendant met the fourteen year old victim on a social media website and convinced her to travel to Amarillo so they could meet. He then drove her to Odessa and took her to meet other prostitutes where he told her to engage in commercial sex acts. 
1088,Adult,Defendants harbored illegal aliens in a brothel for the purpose of commercial sexual exploitation.
1089,Adult,The defendants forced two victims to engage in commercial sex trafficking. The defendants advertised the victims' services on several online pages and then transported them around the state of Florida. 
1090,Adult,"The ring leader, Thompkins, was a US Postal Service employee whose enterprise involved at least 35 victims. The defendants transported the victims around the country in order to prostitute them. Many of the victims were under the age of 18, some as young as 13. The ring lasted for 6 years and was coordinated through a front business called ""Upscale Exotics"". At least one of the defendants was a minor victim of sex trafficking. "
1091,Adult,"Defendants, husband and wife, owned the Kaufman House, an unlicensed residential home for mentally ill adults.  Defendants engaged in conspiracy to hold mentally ill Kaufman House residents in involuntary servitude and forced labor, defraud them of Medicare benefits, and force them to engage in sexual acts."
1092,Adult,Warren transported an underaged female and an adult female across state lines to engage in acts of prostitution after receiving responses to online advertisements.  The adult female recruited her younger sister to join in on the acts of prostitution.  
1093,Adult,"The defendant kidnapped the fourteen year old victim from NC. He then threatened her and frequently beat her into submission until she agreed to engage herself in commercial sexual acts. The defendant forced the victim to live in his apartment in a windowless room with two other women. However, the defendant was not charged for harboring the two adults who were also engaged in commercial sexual activities. "
1094,Adult,"Smith would look for women in North Philadelphia who were addicted to drugs. He would then bring the women drugs and convince them to sell their bodies. If they protested, he would rape the victims and tell them they now had a debt to pay. The defendant would the advertise the victims anywhere from $60-$250 depending on the acts and time spent. He would provide the victims with drugs and food, but none of the profits. It is unclear how many victims the defendant had, but at a minimum there were three. The defendant posted ads online for the purpose of prostituting the victims."
1095,Adult,The defendant used text messages to recruit 2 young females (12 and 16) to a party. He picked them up at a McDonald's Restaurant and took them to a hotel where he told them he was a pimp and they would be working for him. During the course of his activities also raped both girls. Two adult females who were prostituted by Paul were involved in various aspects of his activities but the court chose to redact them from the indictments and no information nor charges for them is provided.
